Order,Site,RFID Date,LEFT,RIGHT,RFID number,OLD RFID,Sex,Age_TOIC,Notes,Breeding 2018,Breeding 2017,Breeding 2016,Breeding 2015,Detected_18_19,Detected_17_18,Detected_16_17,Detected_15_16,Detected_14_15,Detected_April_16,Detected_May_16,Recap_F18_19,Recap F17_18,Recap F16_17,Recap F15_16,Recap F14_15,,,Present_17_18,Present_16_17,Present_15_16,Present_14_15,Nonbreeding_18_19,Breeding_18,Nonbreeding_17_18,Breeding_17,Nonbreeding_16_17,Breeding_16,Nonbreeding_15_16,Breeding_15,Nonbreeding_14_15,Remove_18_19
878,L,42322,B/O,BLACK PT,0700EE184D,,,,,,,,,N,N,N,Y,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
879,L,42322,B/O,Y PT,0700EE05F8,,,, Very strange; large ball-like growths (3) in cloacleal region at TOIC.,,,,,N,N,N,Y,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
880,L,42322,B/W,BLACK PT,0700EE3E16,,,,,,,,,N,N,N,Y,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
881,L,42322,B/W,Y PT,0700EDD7D6,,,,,,,,,N,N,N,N,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
882,L,42322,B/Y,BLACK PT,0700ED9C95,,,,,,,,,N,N,N,Y,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
883,L,42322,B/Y,Y PT,0700EE1EB9,,,,,,,,,N,N,N,N,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
884,L,42322,BLACK PT,B/Grey,0700EDD14F,,F,,,,,,,N,N,N,Y,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
885,L,42322,GREY PT,B/G,0700EDC6C0,,,,,,,,,N,N,N,N,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
886,L,42322,GREY PT,B/O,0700EE1812,,,,,,,,,N,N,N,N,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
887,L,42322,W PT,S2540-39279,011017A80B,,F,adult,,,,,,N,N,N,N,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
888,L,42322,Y PT,B/G,0700EDE020,,M,,,BOX 67-4 L,BOX 67-4 L,,,N,N,N,N,,,,,,,,,,,1,1,1,,0,1,0,1,0,0,1,,,N
889,L,42322,Y PT,B/O,0700EDC1AB,,M,,,,,,,N,N,N,N,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
890,L,42322,Y PT,B/W,0700EDEF57,,M,,,,,BOX 70 L,,N,N,N,Y,,Y-LEAR 8,,,,,,,,,0,0,1,,0,0,0,0,0,1,1,,,N
891,L,42322,Y PT,B/Y,0700EE2425,,M,,,,,,,Y,N,Y,Y,,,,,,,,,,,0,1,1,,1,0,0,0,1,0,1,,,N
892,L,42322,Y PT,B/LB,0700EE20F1,,,,,,,,,N,N,N,N,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
893,L,42322,Y PT,B/Black,0700EE16D8,,,,,,,,,N,N,N,N,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
894,L,42322,Y PT,B/Grey,0700ED8B6F,,M,,,,,,,N,N,N,Y,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
895,L,42394,B/Black,GREY PT,0700EE17CA,,M,,,,,,,N,N,N,N,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
896,L,42394,B/G,GREY PT,0700EE2A32,,,,,,,,,N,N,Y,Y,,,,,,,,,,,0,1,1,,0,0,0,0,1,0,1,,,N
897,L,42394,Y PT,S2540-39281/O,0700EE38ED,,,adult,,,,,,N,N,N,Y,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
898,L,42394,B/Grey,GREY PT,0700EE3B91,,,,,,,,,N,N,N,Y,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
899,L,42394,B/LB,GREY PT,0700EDDB0C,,,,,,,,,N,N,N,Y,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
900,L,42394,B/O,GREY PT,0700EDDE94,,F,,,,,,,N,N,N,Y,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
901,L,42394,B/W,GREY PT,0700EDB578,,,,,,,,,N,N,N,N,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
902,L,42394,B/Y,GREY PT,0700ED9C97,,,,Recap 2/12/16 at LEAR8,,,,,N,N,N,Y,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
903,L,42394,BLACK PT,Y/B,0700EDA00D,,M,,,,,,,N,N,N,Y,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
904,L,42394,BLACK PT,Y/LB,0700EE1454,,F,,,,,,,N,N,N,Y,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
905,L,42394,BLACK PT,Y/G,0700EE3E64,,M,,,,,,,N,N,N,Y,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
906,L,42394,BLACK PT,Y/W,0700EDCB5E,,,,,,,,,N,N,N,N,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
907,L,42394,BLACK PT,Y/O,0700EDFE25,,M,,,,,,,N,N,N,Y,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
908,L,42394,BLACK PT,Y/Black,0700EE2033,,M,,,,,,,N,N,N,N,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
909,L,42394,BLACK PT,Y/Grey,0700EE0FBD,,M,,,,,BOX IF5 L,,N,N,N,N,,,,,,,,,,,0,0,1,,0,0,0,0,0,1,1,,,N
910,L,42394,BLUE PT,Y/B,0700EE2499,,,,,,,,,N,N,Y,Y,,Y-LEAR 8,,,,,,,,,0,1,1,,0,0,0,0,1,0,1,,,N
911,L,42394,BLUE PT,Y/O,0700EDC1B1,,M,,,BOX 51-1 L,BOX 51-1 L,,,N,N,Y,Y,,,,,,,,,,,1,1,1,,0,1,0,1,1,0,1,,,N
912,L,42394,BLUE PT,Y/Black,0300036E10,,M,,,,,,,N,N,Y,Y,,Y-LEAR 8,,,,,,,,,0,1,1,,0,0,0,0,1,0,1,,,N
913,L,42394,BLUE PT,Y/Grey,03000212EE,,,,,,,,,N,N,N,Y,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
914,L,42394,GREY PT,B/W,0700EE2C3C,,,,,,,,,N,N,N,N,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
915,L,42394,GREY PT,B/Y,0700EE436E,,M,,,,,,,N,N,N,N,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
916,L,42394,GREY PT,B/LB,0700ED9919,,M,,,,,,,N,N,N,Y,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
917,L,42394,GREY PT,B/Black,0700EE046F,,,,,,,,,N,N,N,Y,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
918,L,42394,GREEN PT,S2720-43529,011017A287,,,adult,,,,,,N,N,N,N,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
919,L,42394,Y PT,S2700-26868/Y,0700EE2C01,,M,,,,,,,N,N,N,Y,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
920,L,42394,GREY PT,B/Grey,0700EDCDC8,,M,,,,,,,N,N,N,Y,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
921,L,42394,Y/B,BLUE PT,0700EDE405,,M,,,,,,,N,N,N,N,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
922,L,42394,Y/B,BLACK PT,0700EDA33C,,,,,,,,,N,N,N,N,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
923,L,42394,Y/Black,BLUE PT,0700EDE944,,,,,,,,,N,N,N,N,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
924,L,42394,Y/G,BLUE PT,0700EE232A,,M,,,,,,,N,N,N,N,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
925,L,42394,Y/Grey,BLUE PT,0700EE279D,,F,,,BOX 83 L,BOX 78 L; BOX 83 L,BOX 82 L,,N,N,Y,Y,,Y-LEAR 8,,,,,,,,,1,1,1,,0,1,0,1,1,1,1,,,N
926,L,42394,Y/LB,BLUE PT,030003CB5F,,M,,Recap 2/12/16 @ LEAR8,,,,,N,N,N,Y,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
927,L,42394,Y/O,BLUE PT,0700EDC71D,,M,,,,,,,N,N,N,Y,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
928,L,42394,Y/W,BLUE PT,0700EE3D3A,,,,,,,,,N,N,N,Y,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
929,L,42412,Y PT,S2720-43561/B,0700EDEAA5,,M,adult,,,,,,N,N,N,Y,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
930,L,42412,Y PT,Y/B,0700EDC9F4,,,,,,,,,N,N,N,Y,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
931,L,42412,Y PT,Y/LB,0700EE1384,,M,,,,,,,N,N,N,N,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
932,L,42412,Y/Black,BLACK PT,0700EDE2B8,,,,,,,,,N,N,Y,Y,,,,,,,,,,,0,1,1,,0,0,0,0,1,0,1,,,N
933,L,42412,Y/G,BLACK PT,0700EDA90A,,F,,,,BOX 61-2 L,BOX 61-1 L,,N,N,Y,Y,,Y-LEAR 8,,,,,,,,,0,1,1,,0,0,0,1,1,1,1,,,N
934,L,42412,Y/Grey,BLACK PT,0700EDCA6D,,,,,,,,,N,N,N,N,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
935,L,42412,Y/LB,BLACK PT,0700EDBDFF,,,,,,,,,N,N,N,Y,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
936,L,42412,Y/O,BLACK PT,0700EDD168,,,,,,,,,N,N,N,Y,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
937,L,42412,Y/W,BLACK PT,0700EE06E9,,,,,,,,,N,N,N,Y,,,,,,,,,,,0,0,1,,0,0,0,0,0,0,1,,,N
938,L,42539,Y PT,Y/G,0700EE1A6C,,M,adult,,,,BOX 3 L,,N,N,N,,,,,,,,,,,,0,0,1,,0,0,0,0,0,1,1,,,N
939,L,42539,Y PT,Y/W,0700EDAD4A,,F,adult,,,,BOX 3 L,,N,N,N,,,,,,,,,,,,0,0,1,,0,0,0,0,0,1,1,,,N
940,L,42541,Y PT,Y/O,0700EDD5E8,,M,adult,,BOX 46 L,BOX 47-1 L,BOX 46 L,,N,N,N,,,,,,,,,,,,1,1,1,,0,1,0,1,0,1,1,,,N
941,L,42542,Y PT,Y/Black,0700EDE165,,F,adult,,,,BOX IF5 L,,N,N,N,,,,,,,,,,,,0,0,1,,0,0,0,0,0,1,1,,,N
942,L,42542,Y PT,Y/Grey,0700EE1C15,,M,adult,,,,BOX 1 L,,N,N,N,,,,,,,,,,,,0,0,1,,0,0,0,0,0,1,1,,,N
943,L,42543,Y PT,S2540-39259/Grey,0700ED8674,,F,adult,mate from 2016 breeding season predated in box,,,BOX 81 L; second nest BOX 80 L,,N,N,N,,,,,,,,,,,,0,0,1,,0,0,0,0,0,1,1,,,N
944,L,42543,Y/G,Y PT,0700ED925A,,F,adult,,,BOX 76 L,BOX 77 L,,N,N,N,,,,,,,,,,,,0,1,1,,0,0,0,1,0,1,1,,,N
945,L,42543,Y/LB,Y PT,0700EE32E4,,M,adult,,,,BOX IF1A L,,N,N,N,,,,,,,,,,,,0,0,1,,0,0,0,0,0,1,1,,,N
946,L,42543,Y/W,Y PT,0700EDCBBD,,M,adult,,,,BOX 77 L,,N,N,N,,,,,,,,,,,,0,0,1,,0,0,0,0,0,1,1,,,N
947,L,42545,Y PT,S2720-43521/Black,0700EDCD28,,F,adult,,BOX 49-1 L,BOX 49-1 L,BOX 48 L,,N,N,N,,,,,,,,,,,,1,1,1,,0,1,0,1,0,1,1,,,N
948,L,42545,Y/Black,Y PT,0700EDDC89,,F,adult,,,,BOX 9 L,,N,N,N,,,,,,,,,,,,0,0,1,,0,0,0,0,0,1,1,,,N
949,L,42545,Y/Grey,Y PT,0700ED977D,,M,adult,,,BOX 49-1 L,BOX 48 L,,N,N,N,,,,,,,Y- F6L 12/28 caught w/ 0700EDBB53,,,,,0,1,1,,0,0,0,1,1,1,1,,,N
950,L,42545,Y/O,Y PT,0700ED9EE4,,M,adult,,,,BOX 9 L,,N,N,N,,,,,,,,,,,,0,0,1,,0,0,0,0,0,1,1,,,N
951,L,42547,GREY PT,Y/B,0700EE0D03,,F,adult,,,,BOX 55-3 L,,N,N,N,,,,,,,,,,,,0,0,1,,0,0,0,0,0,1,1,,,N
952,L,42548,GREY PT,Y/LB,0700ED915E,,F,adult,,,,BOX 5 L,,N,N,N,,,,,,,,,,,,0,0,1,,0,0,0,0,0,1,1,,,N
953,L,42548,GREY PT,Y/G,0700ED9C8F,,M,adult,,,,BOX 5 L,,N,N,N,,,,,,,,,,,,0,0,1,,0,0,0,0,0,1,1,,,N
954,L,42549,GREY PT,Y/W,0700EE21FA,,M,adult,,,BOX 90 L,BOX 90 L,,N,N,N,,,,,,,,,,,,0,1,1,,0,0,0,1,0,1,1,,,N
955,L,42549,GREY PT,Y/O,0700EDBA4F,,F,adult,,,BOX 90 L,BOX 90 L,,N,N,N,,,,,,,,,,,,0,1,1,,0,0,0,1,0,1,1,,,N
956,L,42551,GREY PT,Y/Black,0700ED9500,,F,adult,,,BOX 19 L,BOX 21 L,,N,N,Y,,,,,,,Y-F3L 1/27; F3L 3/1,,,,,0,1,1,,0,0,0,1,1,1,1,,,N
957,L,42551,GREY PT,Y/Grey,0700EE29F8,,F,adult,,BOX 66 L,BOX 64A L,BOX 66 L,,N,N,N,,,,,,F9L 10/30; F9L 12/11,,,,,,1,1,1,,0,1,1,1,0,1,1,,,N
958,L,42552,Y/B,GREY PT,0700EE4194,,F,adult,,,BOX 58-2 L,BOX 59 L,,N,N,N,,,,,,,,,,,,0,1,1,,0,0,0,1,0,1,1,,,N
959,L,42552,Y/LB,GREY PT,0700EE048B,,F,adult,,BOX 16 L,BOX 16 L,BOX 16 L,,N,N,Y,,,,,,,Y- F3L 3/1,,,,,1,1,1,,0,1,0,1,1,1,1,,,N
960,L,42558,Y/Black,GREY PT,0700EDC408,,F,adult,,,BOX 67-4 L,BOX 70 L,,N,N,N,,,,,,,,,,,,0,1,1,,0,0,0,1,0,1,1,,,N
961,L,42558,Y/G,GREY PT,0700EE251E,,F,adult,,BOX 8 L,BOX 8 L,BOX 8 L,,N,N,N,,,,,,,,,,,,1,1,1,,0,1,0,1,0,1,1,,,N
962,L,42558,Y/O,GREY PT,0700EDC2C3,,M,adult,,,,BOX 82 L,,N,N,N,,,,,,,,,,,,0,0,1,,0,0,0,0,0,1,1,,,N
963,L,42558,Y/W,GREY PT,0700EE1296,,M,adult,,,,BOX 8 L,,N,N,N,,,,,,,,,,,,0,0,1,,0,0,0,0,0,1,1,,,N
964,L,42562,Y PT,G/S2740-25033,0700EE3D35,,F,adult,,,,BOX 51 L,,N,N,N,,,,,,,,,,,,0,0,1,,0,0,0,0,0,1,1,,,N
965,L,42562,Y/Grey,GREY PT,0700EDD85C,,M,adult,,BOX 51 L,,BOX 51 L,,N,N,N,,,,,,,,,,,,1,0,1,,0,1,0,0,0,1,1,,,N
966,L,42578,BLUE PT,O/B,0700EDDE74,,M,adult,,,,BOX 84 L,,N,N,N,,,,,,,,,,,,0,0,1,,0,0,0,0,0,1,1,,,N
967,L,42578,BLUE PT,O/LB,0700EDBECC,,F,adult,,,BOX 84 L,BOX 84 L,,N,N,N,,,,,,,,,,,,0,1,1,,0,0,0,1,0,1,1,,,N
968,L,42732,BLUE PT,O/W,0700EE28C5,,M,,Caught w/ 0700EDC2E5 @TOIC,,,,,N,N,N,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
969,L,42732,BLUE PT,O/Y,0700EDBB53,,,,Caught w/ 0700ED977D @TOIC,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
970,L,42732,BLUE PT,O/Black,0700ED9109,,F,,,BOX 39-3 L 06/10,BOX 39-3 L,,,N,N,Y,,,,,,,,,,,,1,1,,,0,1,0,1,1,,,,,N
971,L,42732,BLUE PT,O/Grey,0700ED8B76,,F,,,BOX 41-1 L,BOX 41-1 L,,,N,N,N,,,,,,,,,,,,1,1,,,0,1,0,1,1,,,,,N
972,L,42732,Y PT,Grey/S2740-25601,0700EDF1E9,,,juv,Caught w/ 0700ED9211 @TOIC,,,,,N,N,N,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
973,L,42732,BLACK PT,O/B,0700ED9211,,F,,Caught w/  0700EDF1E9,,,,,N,N,N,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
974,L,42751,BLACK PT,O/G,0700EDDFA2,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
975,L,42751,BLACK PT,O/LB,0700EE0FAF,,,,Detected at LOW and HIGH arrays F2016/W17,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
976,L,42751,BLACK PT,O/W,0700EE256C,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
977,L,42751,BLUE PT,S2740-25572/O,0700EDB48F,,M,juv,,,BOX 55-10 L,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,1,1,,,,,N
978,L,42751,BLACK PT,O/Y,0700EDC24A,,M,,,BOX 58-3 L,BOX 62-1 L,,,Y,Y,Y,,,,,F8L 03/18 feather taken 2019,,,,,,,1,1,,,1,1,1,1,1,,,,,N
979,L,42762,BLUE PT,S2740-25688/G,0700EE19FA,,F,juv,Moved back to H thus NOT a Disperser,,,,,N,N,Y,,,,,,,Y-F3L 3/1,,,,,0,1,,,0,0,0,0,1,,,,,N
980,L,42762,BLACK PT,O/Black,0700EDEF54,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
981,L,42762,BLACK PT,O/Grey,0700EDD1DF,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
982,L,42762,Y PT,LB/O,0700EDCDE0,,,,Was Y PT;O/B; Changed to Y PT;LB/O because of duplicate code 3/1/2017,,,,,N,N,Y,,,,,,Y F4L Aug 23,Y-3/1 F3L,,,,,1,1,,,0,0,1,0,1,,,,,N
983,L,42762,Y PT,O/LB,0700EE1C48,,,,,,,,,N,N,Y,,,,,,,Y-3/1 F3L,,,,,0,1,,,0,0,0,0,1,,,,,N
984,L,42762,Y PT,O/G,0700EE43D8,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
985,L,42762,BLUE PT,S2740-25678/LB,0700EE343A,,F,juv,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
986,L,42762,Y PT,O/W,0700EDFF05,,F,,,BOX 15 L,BOX 10 L,,,N,N,N,,,,,,,,,,,,1,1,,,0,1,0,1,1,,,,,N
987,L,42762,Y PT,O/Y,0700ED9DB6,,F,,,,,,,N,N,N,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
988,L,42762,Y PT,O/Black,0700EDD96A,,M,,,BOX 23 L,BOX 23-1 L,,,N,N,Y,,,,,,F2L 11/22,,,,,,1,1,,,0,1,1,1,1,,,,,N
989,L,42762,Y PT,O/Grey,0700EE433B,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
990,L,42762,GREY PT,O/B,0700ED9E1B,,F,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
991,L,42762,GREY PT,O/LB,0700EDF53A,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
992,L,42762,GREY PT,O/G,0700EDD36F,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
993,L,42762,GREY PT,O/W,0700EDEF3F,,F,,,BOX 30-7 L,BOX 30-8 L,,,N,N,Y,,,,,,,Y- F3L 3/1,,,,,1,1,,,0,1,0,1,1,,,,,N
994,L,42762,GREY PT,O/Y,0700EE1337,,M,,,BOX 29-3 L,BOX 30-6 L,,,N,N,Y,,,,,,F3L 04/13,,,,,,1,1,,,0,1,1,1,1,,,,,N
995,L,42762,GREY PT,O/Black,0700ED87C0,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
996,L,42762,GREY PT,O/Grey,0700EE16E7,,,,Mites present on recap 3/1/2017,,,,,N,N,Y,,,,,,,Y-F3L 3/1,,,,,0,1,,,0,0,0,0,1,,,,,N
997,L,42762,O/B,BLUE PT,0700EDD1FB,,F,,,BOX 9 L 06/10; 06/12 Bled very little blood,BOX 9 L,,,N,N,Y,,,,,,,,,,,,1,1,,,0,1,0,1,1,,,,,N
998,L,42762,O/LB,BLUE PT,0700EE1199,,M,,pics and feather taken 2018,BOX 12 L,BOX 12 L,,,N,N,Y,,,,,F1L 10/19,,,,,,,1,1,,,1,1,0,1,1,,,,,N
999,L,42762,O/G,BLUE PT,0700ED8FCF,,M,,,BOX 30-4 L,,,,N,Y,Y,,,,,F3L 10/19,F3L 04/13,,,,,,1,1,,,1,1,1,0,1,,,,,N
1000,L,42762,O/W,BLUE PT,0700ED987E,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1001,L,42762,O/Y,BLUE PT,0700EDED17,,F,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1002,L,42762,O/Black,BLUE PT,0700EDADBD,,F,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1003,L,42762,O/Grey,BLUE PT,0700EDC823,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1004,L,42762,O/B,BLACK PT,0700EDCFBE,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1005,L,42762,O/LB,BLACK PT,0700ED941D,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1006,L,42762,BLUE PT,S2740-25617/B,0700EDD5D2,,,juv,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1007,L,42762,O/G,BLACK PT,0700ED9FF7,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1008,L,42762,O/W,BLACK PT,0700EDBE83,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1009,L,42762,O/Y,BLACK PT,0700EDE789,,,,Bad toe on R leg,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1010,L,42762,S2740-25848,GREEN PT,0700ED9457,,F,juv,Nestling from Box 29-1 H 2016; NOT a disperser as bird disappeared from low,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1011,L,42762,O/Black,BLACK PT,0700EE1498,,F,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1012,L,42762,O/B,Y PT,0700EDB90F,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1013,L,42762,BLUE PT,S2740-25585/Grey,0700EDA7DF,,F,juv,,,,,,Y,N,Y,,,,,,Y F7L 25 AUG,,,,,,1,1,,,1,0,1,0,1,,,,,N
1014,L,42762,O/LB,Y PT,0700ED8B89,,,,Detected at LOW and HIGH arrays F2016/W17,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1015,L,42762,O/G,Y PT,0700EDF74B,,M,,,,BOX 25-3 L,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,1,1,,,,,N
1016,L,42765,O/W,Y PT,0700ED875A,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1017,L,42765,O/Y,Y PT,0700EE3769,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1018,L,42765,O/Black,Y PT,0700ED8F33,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1019,L,42790,O/Grey,Y PT,0700EE3513,,F,,trapped with 0700EE28B9 8/23/17,BOX 37-3 L,,,,N,N,Y,,,,,,Y- F4L 23 AUG,,,,,,1,1,,,0,1,1,0,1,,,,,N
1020,L,42790,O/B,GREY PT,0700EE3DBD,,F,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1021,L,42790,O/LB,GREY PT,0700EDDD80,,M,,,,BOX 22-1 L,,,N,N,Y,,,,,,F2L 11/22; F2L 01/07/18;,,,,,,1,1,,,0,0,1,1,1,,,,,N
1022,L,42790,O/G,GREY PT,0700EDB814,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1023,L,42790,O/W,GREY PT,0700EE167B,,M,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1024,L,42790,O/Y,GREY PT,0700ED8ABC,,M,,,BOX 25-1 L,,,,N,N,Y,,,,,,,,,,,,1,1,,,0,1,0,0,1,,,,,N
1025,L,42790,O/Black,GREY PT,0700ED8D09,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1026,L,42790,O/Grey,GREY PT,0700ED8AD1,,F,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1027,L,42790,BLUE PT,W/B,0700EE41BD,,M,,,,,,,N,N,N,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1028,L,42790,BLUE PT,W/LB,0700EE009C,,F,,,,BOX 15 L,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,1,1,,,,,N
1029,L,42790,BLUE PT,W/G,0700EE358E,,F,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1030,L,42790,BLUE PT,W/O,0700EE28A0,,,,,,,,,N,N,Y,,,,,,,Y-3/1 F3L,,,,,0,1,,,0,0,0,0,1,,,,,N
1031,L,42790,BLUE PT,W/Y,0700EE2F22,,F,,,,,,,N,N,N,,,,,Y - Sagehen Banding Station 6/18,,,,,,,0,1,,,1,0,0,0,1,,,,,N
1032,L,42790,BLUE PT,W/Black,0700EE4486,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1033,L,42790,BLUE PT,W/Grey,0700EE3FCF,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1034,L,42790,BLACK PT,W/B,0700EDF3E1,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1035,L,42790,BLACK PT,W/LB,030001C291,,,,,,,,,N,N,N,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1036,L,42790,BLACK PT,W/G,0700EDE83C,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
